date,electricity_kwh,diesel_liter,natural_gas_m3,cement_ton,steel_ton,plastic_kg,production_units,operating_hours,capacity_utilization,co2_emission
2050-05-10,19485,95,458,16.91,5.56,403.65,3426,18,81.9,43305.89
2050-05-11,16908,192,289,13.79,7.73,217.35,2558,23,83.7,41733.43
2050-05-12,14338,295,433,18.36,3.52,530.89,2948,21,54.3,37444.16
2050-05-13,15298,230,438,12.59,14.61,344.81,3619,10,40.5,52400.76
2050-05-14,19461,267,654,7.01,4.5,276.84,5886,12,59.8,32923.45
2050-05-15,9806,188,208,12.38,10.1,150.69,3257,12,98.3,38569.8
2050-05-16,18335,292,324,12.65,12.82,327.52,5280,12,99.2,51606.27
2050-05-17,10207,281,657,10.36,11.46,106.23,3303,22,71.5,40486.79
2050-05-18,11050,214,305,15.74,6.28,245.56,2053,12,80.2,36214.69
2050-05-19,13075,94,424,9.84,8.85,370.96,2310,12,77.1,37446.83
2050-05-20,13391,66,678,11.94,11.12,406.88,2350,11,49.9,44202.63
2050-05-21,11744,190,506,6.66,4.54,422.67,4425,15,46.4,26244.9
2050-05-22,17134,92,428,9.22,5.69,372.85,5531,13,84.5,34557.64
2050-05-23,18109,269,337,5.04,9.17,491.36,4371,20,85.1,38387.74
2050-05-24,12566,76,786,11.47,11.87,365.2,5231,20,71.0,44581.46
2050-05-25,15469,275,299,14.86,5.31,511.4,5964,14,73.5,38088.53
2050-05-26,9841,114,500,17.03,7.44,360.16,5514,9,53.4,38895.3
2050-05-27,12093,296,267,19.23,9.04,579.69,2446,11,40.6,46138.81
2050-05-28,12411,172,791,12.19,5.28,332.61,4720,19,77.3,33385.73
2050-05-29,13431,169,603,5.65,3.42,187.5,3526,19,65.1,24252.58
2050-05-30,19127,169,354,19.53,14.67,178.69,3999,12,92.5,61181.89
2050-05-31,11288,92,311,13.01,8.42,211.52,3309,18,94.6,37443.46
2050-06-01,13071,56,286,11.28,12.87,453.92,4798,17,59.9,45841.16
2050-06-02,19397,171,410,5.11,5.49,205.74,4213,20,67.3,32073.63
2050-06-03,19268,223,354,17.12,9.55,152.85,5680,23,58.3,49959.62
2050-06-04,19732,229,238,6.67,12.97,371.09,4860,15,72.7,47433.86
2050-06-05,11201,207,522,14.54,12.19,515.34,5232,21,99.4,46981.63
2050-06-06,15517,113,478,18.29,9.4,334.71,5877,8,97.7,48106.25
2050-06-07,18314,200,442,5.84,4.88,546.33,4319,10,54.7,31729.47
2050-06-08,18040,95,703,14.5,4.03,297.55,5517,21,72.2,37396.76
2050-06-09,10823,90,342,7.8,11.59,189.77,2224,8,72.4,38081.59
2050-06-10,8387,130,585,19.59,9.49,330.41,3580,12,53.4,43826.73
2050-06-11,11750,202,565,13.14,4.53,387.28,3715,12,56.8,32114.58
2050-06-12,9159,166,521,12.41,10.15,336.09,5726,10,93.0,39157.89
2050-06-13,13434,232,321,15.7,5.85,435.74,5569,11,86.8,37909.69
2050-06-14,14456,215,618,15.44,8.34,211.79,2274,17,68.4,42967.45
2050-06-15,14409,169,613,19.55,9.92,172.5,2489,22,87.5,49251.99
2050-06-16,11768,128,384,6.44,5.84,382.39,4376,20,72.0,27948.63
2050-06-17,16159,195,495,18.15,14.49,519.04,5749,20,75.5,58354.89
2050-06-18,13992,92,354,9.91,9.26,326.56,2870,11,57.9,38770.56
2050-06-19,17275,133,397,8.13,13.82,154.73,5232,13,80.7,47806.68
2050-06-20,16680,127,654,13.85,11.19,352.65,5527,15,70.2,48694.54
2050-06-21,8320,292,380,11.88,11.11,322.59,2326,9,92.0,39715.99
2050-06-22,14683,146,633,17.9,12.26,471.84,3309,9,51.4,52941.8
2050-06-23,10465,236,648,12.18,6.0,328.88,2022,9,56.1,32946.83
2050-06-24,10979,226,286,11.88,10.38,434.65,3162,16,87.7,40533.24
2050-06-25,17065,283,427,16.6,5.74,581.88,3308,12,82.7,42186.82
2050-06-26,19204,123,612,13.27,7.61,189.8,2640,17,43.7,43298.11
2050-06-27,15743,291,265,9.43,5.41,250.91,3129,14,51.0,32940.12
2050-06-28,17336,133,408,17.91,13.01,114.31,2891,21,82.9,55116.13
2050-06-29,15243,194,791,8.04,6.35,500.48,4578,20,96.5,34361.36
2050-06-30,18831,53,604,19.43,13.73,188.15,4898,10,77.0,59381.58
2050-07-01,17433,253,236,7.5,14.56,571.92,4446,10,54.8,49712.41
2050-07-02,11988,154,478,12.99,10.47,284.13,4206,10,81.9,42334.1
2050-07-03,9759,166,436,7.38,4.93,232.94,4645,19,96.3,25305.31
2050-07-04,14083,286,493,9.91,14.59,197.49,2841,18,51.0,48826.07
2050-07-05,16650,163,212,7.81,13.26,449.87,4990,18,89.1,46450.19
2050-07-06,16096,191,302,18.02,3.28,219.24,3182,10,91.9,36876.32
2050-07-07,19449,247,400,8.07,3.83,183.23,3248,11,42.2,31893.47
2050-07-08,16992,299,443,16.08,7.98,350.99,3266,11,86.4,45175.32
2050-07-09,19092,254,490,13.6,6.96,166.4,3407,22,53.1,42361.97
2050-07-10,11343,235,713,11.59,5.82,330.96,3519,13,67.5,32926.26
2050-07-11,11178,74,623,10.94,7.04,284.2,4730,17,59.3,33756.25
2050-07-12,11536,158,621,15.72,14.86,561.78,4382,23,84.2,53305.63
2050-07-13,12543,166,262,17.91,7.51,138.15,4377,8,56.1,41141.02
2050-07-14,19367,174,366,19.44,7.22,578.7,4081,21,41.9,48919.57
2050-07-15,8965,104,569,8.49,5.48,546.08,4287,23,86.0,27551.78
2050-07-16,15422,68,767,12.49,8.68,517.27,2073,13,69.5,42413.83
2050-07-17,13730,99,449,5.08,12.45,572.34,5406,15,92.6,40753.25
2050-07-18,18295,254,382,14.87,5.64,417.41,2324,20,93.7,40881.77
2050-07-19,17981,225,511,9.43,10.62,553.31,4405,20,59.3,45217.17
2050-07-20,9950,243,388,19.2,9.1,328.85,4320,22,65.5,43936.17
2050-07-21,14114,236,415,8.9,8.24,460.67,5471,11,90.2,36911.98
2050-07-22,9819,198,240,13.73,9.55,383.88,4263,20,48.5,39479.35
2050-07-23,19434,274,318,17.89,4.0,216.68,5262,8,97.3,41027.65
2050-07-24,18936,258,649,10.23,12.19,573.14,5236,12,63.2,49929.43
2050-07-25,10019,50,345,5.68,5.01,150.96,2124,16,97.7,23486.26
2050-07-26,10261,254,728,15.23,13.39,318.02,3238,23,53.0,48981.37
2050-07-27,17799,64,229,5.57,13.67,334.77,3997,15,72.0,45631.66
2050-07-28,18103,213,737,7.55,6.05,552.9,5222,20,54.0,35803.27
2050-07-29,12732,134,545,5.01,8.48,299.51,4108,8,90.4,32312.72
2050-07-30,14510,130,455,17.01,12.86,189.03,2645,15,80.6,51995.25
2050-07-31,17787,168,602,15.0,5.5,572.33,2677,22,83.0,40943.02
2050-08-01,16742,146,401,17.44,12.03,394.05,2808,12,85.9,53162.18
2050-08-02,9780,141,432,18.61,9.69,415.94,2813,13,43.5,44403.24
2050-08-03,19328,259,734,14.46,6.76,526.37,3093,19,73.2,44341.97
2050-08-04,14689,74,759,5.24,11.6,559.81,5345,9,96.1,40646.56
2050-08-05,12140,203,235,7.07,6.03,462.32,2741,22,42.5,29234.69
2050-08-06,11884,203,643,17.55,10.63,229.89,4846,22,60.0,46937.73
2050-08-07,19523,268,400,12.26,6.74,441.43,5856,8,97.9,41656.02
2050-08-08,10354,163,671,9.11,8.23,549.9,4686,17,42.3,34531.22
2050-08-09,15013,98,600,13.75,10.54,434.31,2171,19,59.1,46117.48
2050-08-10,16995,170,515,7.83,3.84,435.77,5285,14,51.9,30355.37
2050-08-11,9600,228,680,18.39,5.07,585.06,4382,22,98.9,36834.53
2050-08-12,14569,202,606,6.06,3.59,499.81,2650,19,74.3,26737.08
2050-08-13,11360,198,609,15.7,14.13,149.63,4420,14,78.3,50873.85
2050-08-14,14462,243,317,8.22,14.81,371.71,2096,23,79.9,48015.91
2050-08-15,15421,169,386,18.87,14.28,420.48,2956,15,72.2,57506.79
2050-08-16,8203,139,233,18.17,12.91,477.84,5154,12,48.2,48282.41
2050-08-17,17791,145,371,8.6,13.29,314.54,2062,14,88.6,48076.31
2050-08-18,11031,200,712,10.76,4.86,161.7,3140,10,82.1,29693.01
2050-08-19,9640,107,369,13.46,6.14,457.4,5755,22,92.9,33168.59
2050-08-20,10281,173,673,17.15,3.33,506.92,2777,8,68.9,32795.03
2050-08-21,10485,175,285,7.25,9.05,503.29,2022,19,81.0,33612.33
2050-08-22,17743,296,708,16.21,8.12,506.84,3715,8,76.2,47042.69
2050-08-23,8889,217,569,7.99,6.32,401.38,4170,18,51.0,28440.25
2050-08-24,16194,134,516,5.94,5.42,498.75,3957,10,63.6,30927.18
2050-08-25,19015,202,433,5.11,13.09,248.29,3237,10,59.4,45658.53
2050-08-26,17269,224,301,14.84,10.47,122.26,2156,15,83.4,47757.1
2050-08-27,9914,210,519,11.7,8.52,241.93,4753,12,42.3,36077.61
2050-08-28,9579,288,334,11.41,10.3,102.31,4458,10,44.8,38216.6
2050-08-29,14525,72,385,5.81,9.24,433.81,3500,18,99.0,35754.94
2050-08-30,19325,103,324,10.4,12.87,264.37,3205,18,96.9,49886.89
2050-08-31,19853,199,412,11.74,14.34,464.44,3712,17,93.5,55063.04
2050-09-01,8986,210,274,14.56,6.61,422.76,5358,15,62.3,34422.28
2050-09-02,9396,102,424,18.73,3.11,260.5,4477,13,69.9,31847.49
2050-09-03,19850,269,214,11.12,14.92,190.25,5741,18,98.6,54636.48
2050-09-04,17373,117,488,18.18,6.43,345.88,3561,20,82.0,44248.84
2050-09-05,13774,243,215,19.92,14.69,143.1,5616,22,96.5,56990.74
2050-09-06,18528,75,277,16.53,7.2,588.85,3479,14,74.6,45190.69
2050-09-07,16797,295,686,19.35,5.59,320.89,5388,8,92.5,44039.46
2050-09-08,15059,54,358,8.48,7.26,596.97,4585,11,72.8,35343.35
2050-09-09,13395,243,618,9.5,9.75,136.85,5952,12,58.3,39160.62
2050-09-10,18686,271,641,19.82,11.89,321.4,5540,14,42.9,57213.14
2050-09-11,19375,121,258,14.6,5.8,325.72,5720,21,41.6,41042.99
2050-09-12,17520,51,330,9.0,12.28,574.26,3256,13,47.5,46746.86
2050-09-13,9246,143,428,19.81,10.22,174.04,2304,23,41.6,45384.72
2050-09-14,11981,232,688,5.16,4.22,244.71,3124,15,96.3,24518.08
2050-09-15,16854,257,729,13.75,13.37,598.9,3060,22,63.5,53735.66
2050-09-16,14760,119,405,7.21,11.53,175.3,2881,10,89.9,40823.67
2050-09-17,15810,195,763,18.81,10.7,284.62,4255,13,72.3,51771.47
2050-09-18,8562,192,559,5.15,4.51,525.36,5785,20,78.4,22603.72
2050-09-19,16781,147,349,18.66,9.42,345.18,4659,9,52.9,49376.13
2050-09-20,19734,295,580,10.24,9.09,335.75,5874,21,78.4,44387.19
2050-09-21,18793,261,434,9.0,11.46,567.44,2597,14,48.7,46993.1
2050-09-22,16614,79,654,6.96,5.86,150.39,2757,20,80.6,32232.04
2050-09-23,16908,289,278,11.8,4.72,562.99,3046,23,56.7,35587.07
2050-09-24,14711,198,306,10.54,9.9,349.69,5173,13,60.7,41285.49
2050-09-25,17833,264,669,18.8,9.43,481.53,2036,13,78.0,51605.54
2050-09-26,14163,123,428,8.77,5.51,200.54,3695,8,47.6,31014.27
2050-09-27,18633,194,777,14.61,8.29,399.37,5001,19,66.0,46277.25
2050-09-28,9175,137,450,16.28,7.3,171.55,2157,14,48.8,36921.26
2050-09-29,15161,281,622,13.4,6.52,581.49,5201,20,91.5,39510.93
2050-09-30,9232,236,723,17.13,9.0,308.45,2897,13,76.0,41886.65
2050-10-01,14412,51,239,11.79,3.95,160.27,4220,9,61.8,30514.18
2050-10-02,13849,91,216,18.09,11.0,584.57,3459,17,76.2,49521.56
2050-10-03,19986,165,370,9.87,14.91,326.07,2417,10,96.5,54002.55
2050-10-04,19760,285,647,13.27,11.5,368.34,5051,21,63.7,51651.15
2050-10-05,12146,87,762,12.22,10.93,566.55,5652,16,56.2,43697.98
2050-10-06,13142,279,725,8.17,6.8,582.69,2672,13,76.1,33854.58
2050-10-07,17876,76,524,10.97,10.83,220.03,4546,12,58.0,45742.23
2050-10-08,19309,225,621,17.72,7.91,449.75,5107,13,50.6,48841.66
2050-10-09,18082,158,230,18.54,3.07,302.43,4724,8,43.3,38601.03
2050-10-10,15838,72,568,19.31,9.86,587.19,4146,9,94.9,50823.2
2050-10-11,8295,201,558,8.97,13.05,141.13,5634,12,40.5,40243.1
2050-10-12,14747,140,209,13.65,8.43,586.67,4197,19,42.7,41737.44
2050-10-13,16488,282,684,9.51,8.05,168.11,4406,18,56.7,38943.62
2050-10-14,13028,191,240,8.65,12.49,105.98,4002,19,97.0,42118.55
2050-10-15,14283,180,385,10.01,5.21,289.96,4453,16,78.1,31975.68
2050-10-16,19302,280,686,13.33,4.18,505.63,4101,12,82.2,38562.65
2050-10-17,19675,108,629,10.76,10.09,491.65,5641,16,51.2,46653.07
2050-10-18,10860,182,365,10.47,14.87,276.96,2711,20,59.7,46912.28
2050-10-19,14195,109,672,16.35,8.07,598.01,5608,14,59.6,43904.77
2050-10-20,16820,209,764,15.26,5.57,453.86,3549,9,92.1,40623.67
2050-10-21,10613,204,220,19.41,9.2,323.19,3014,22,89.9,44435.43
2050-10-22,10720,202,511,5.51,13.02,215.31,5503,17,44.2,39173.27
2050-10-23,10631,162,214,17.09,13.02,109.9,5340,23,89.4,48600.97
2050-10-24,13487,95,209,13.06,12.28,399.32,2515,21,52.7,46529.75
2050-10-25,17455,281,317,12.57,4.26,562.19,3734,21,52.7,35955.22
2050-10-26,9640,236,699,6.08,10.95,104.01,4025,18,85.4,35222.59
2050-10-27,9026,297,526,15.59,10.89,349.31,4037,23,93.4,43600.49
2050-10-28,16197,251,507,6.56,6.52,166.26,5318,23,63.0,32892.1
2050-10-29,9920,225,364,11.23,11.25,364.89,3217,9,81.6,40613.13
2050-10-30,14976,290,473,17.61,3.78,589.67,3190,17,81.6,37974.76
2050-10-31,9538,226,227,8.59,14.03,305.72,4383,8,72.7,42535.03
2050-11-01,13628,77,435,12.79,4.29,312.28,4011,10,98.2,32198.85
2050-11-02,9823,298,396,7.28,6.83,191.95,2556,16,41.9,28823.19
2050-11-03,13688,61,271,16.58,10.51,215.67,2913,9,98.5,46264.66
2050-11-04,16857,69,678,12.16,4.59,384.96,4026,9,46.5,35448.57
2050-11-05,10438,215,312,6.8,5.63,595.32,3648,9,72.5,27390.03
2050-11-06,18156,259,585,14.73,3.05,593.95,4083,15,99.3,36842.62
2050-11-07,19646,251,645,5.14,13.2,324.5,3577,17,61.6,47111.97
2050-11-08,12874,238,482,16.03,3.83,496.95,4860,9,86.9,34589.09
2050-11-09,10046,190,429,7.32,12.1,390.57,5334,14,91.8,38825.84
2050-11-10,16594,172,482,8.55,6.8,243.29,2356,8,63.4,35473.32
2050-11-11,14386,134,541,12.43,8.11,454.71,4806,14,53.3,40061.1
2050-11-12,17670,102,297,8.24,5.38,236.86,3746,13,89.6,32982.26
2050-11-13,10990,194,751,18.66,11.8,393.73,4964,18,96.6,49904.05
2050-11-14,9757,240,227,13.9,3.37,570.03,5459,20,81.0,28990.92
2050-11-15,19771,142,444,16.13,8.27,522.68,5131,11,70.3,48098.32
2050-11-16,18150,286,239,15.15,5.42,416.1,2858,20,54.6,40432.19
2050-11-17,11094,53,443,5.26,5.86,507.73,2158,10,96.8,26618.35
2050-11-18,8666,220,394,5.71,13.39,309.47,2460,18,49.2,38369.86
2050-11-19,16321,113,431,9.26,14.15,404.72,3355,14,41.4,49280.66
2050-11-20,9976,59,490,7.79,9.08,510.05,3403,22,76.5,33876.45
2050-11-21,12177,294,536,9.12,4.1,306.83,3770,12,62.0,28039.84
2050-11-22,11957,197,377,7.54,10.32,553.83,3353,17,99.3,37715.97
2050-11-23,15456,270,607,5.4,6.03,560.31,4367,22,93.1,31565.67
2050-11-24,11119,89,373,10.25,10.89,275.39,4770,11,97.7,39545.71
2050-11-25,11042,167,439,18.76,14.36,384.59,4511,20,85.5,53970.56
2050-11-26,13623,186,309,11.26,13.15,168.46,2715,13,61.1,46415.24
2050-11-27,11521,289,455,15.52,8.47,177.85,4736,23,96.5,40626.02
2050-11-28,19182,111,616,17.22,11.37,585.2,4055,21,98.8,54581.67
2050-11-29,11075,103,375,5.58,9.38,342.24,2940,9,82.0,32795.87
2050-11-30,13268,280,758,16.87,8.74,474.57,5222,8,90.5,45073.52
2050-12-01,18419,91,762,10.56,5.83,168.65,4838,19,40.5,37179.5
2050-12-02,10490,251,272,18.02,7.97,171.35,2387,12,78.6,40703.04
2050-12-03,11958,269,203,15.19,4.11,513.32,4879,21,97.2,33167.15
2050-12-04,16155,54,212,11.8,4.06,415.31,5700,18,81.2,32743.34
2050-12-05,15828,237,593,7.56,12.7,555.85,2975,10,60.8,45711.87
2050-12-06,11893,223,239,17.54,6.84,523.06,3822,18,66.5,40123.33
2050-12-07,13257,133,218,13.42,8.32,150.86,2837,20,96.2,39014.48
2050-12-08,16680,196,716,19.15,7.53,213.13,5200,13,49.2,46808.2
2050-12-09,15764,110,789,13.99,3.13,348.96,5942,23,73.8,33779.61
2050-12-10,13036,179,551,13.05,3.89,499.83,5316,11,75.5,32142.17
2050-12-11,10599,220,499,11.96,7.8,197.05,3830,21,67.3,35439.61
2050-12-12,8532,136,601,17.93,4.52,428.05,3953,11,72.9,33788.4
2050-12-13,9152,234,309,6.07,13.98,441.11,3227,15,81.7,40355.05
2050-12-14,15458,275,537,12.29,7.54,398.76,4362,17,69.5,39965.22
2050-12-15,10880,255,456,18.89,4.96,453.34,3228,14,74.0,37443.28
2050-12-16,16808,236,741,9.86,11.36,146.35,3432,9,86.4,45421.8
2050-12-17,17913,135,446,12.96,8.14,384.76,3583,19,83.6,43128.35
2050-12-18,13793,283,575,13.43,13.97,567.8,2823,13,73.9,51705.05
2050-12-19,15341,121,338,12.24,14.71,226.31,5849,19,73.7,51552.8
2050-12-20,19394,299,336,18.36,12.61,228.25,2778,14,84.1,57029.94
2050-12-21,19257,199,601,14.57,12.81,112.95,2530,8,87.4,53846.63
2050-12-22,13933,195,387,6.86,9.22,535.81,5248,9,82.0,36731.78
2050-12-23,8454,67,343,8.26,12.28,310.75,2653,13,80.9,38043.23
2050-12-24,14746,84,787,18.8,4.52,473.8,3462,10,92.7,40021.53
2050-12-25,10326,257,459,17.52,14.83,221.41,3658,15,72.2,52949.53
2050-12-26,11429,210,407,11.05,13.21,427.26,4517,11,88.7,45429.92
2050-12-27,18305,287,429,7.52,8.85,194.93,2241,21,75.4,39679.37
2050-12-28,19113,252,540,12.33,14.25,100.35,5173,22,84.0,54274.16
2050-12-29,19895,66,377,14.21,13.44,439.74,4562,14,57.0,55273.93
2050-12-30,18828,151,649,8.49,6.68,437.57,2166,22,91.0,37768.1
2050-12-31,14318,85,221,8.08,3.5,561.09,4292,10,43.2,27331.71
2051-01-01,15441,139,581,12.7,10.57,315.51,5095,19,63.9,45326.95
2051-01-02,8861,144,668,9.44,10.45,514.3,5515,20,57.0,37460.56
2051-01-03,8319,150,603,18.31,10.33,571.1,4616,16,70.0,44820.14
2051-01-04,10472,265,287,19.59,5.96,229.77,5516,15,79.9,38688.32
2051-01-05,9994,61,585,17.91,13.79,528.38,4757,18,75.8,51715.7
2051-01-06,14606,249,489,5.94,8.64,376.86,3361,19,49.5,35325.49
2051-01-07,8178,132,552,8.45,9.61,495.16,5733,15,56.5,34207.16
2051-01-08,17883,235,306,7.26,8.55,252.32,4858,14,72.4,38352.73
2051-01-09,10193,130,294,11.71,7.25,452.76,5028,8,42.4,33943.24
2051-01-10,10114,248,771,10.19,5.44,577.36,5554,12,56.4,30731.64
2051-01-11,9277,233,585,9.93,5.04,208.94,5419,8,90.2,27778.94
2051-01-12,15512,256,601,13.75,11.32,280.07,3246,22,75.2,47902.33
2051-01-13,17937,65,369,8.17,13.93,192.21,3485,13,61.6,48471.6
2051-01-14,11820,251,373,16.93,12.41,228.65,3765,9,54.9,49121.95
2051-01-15,8790,220,516,10.75,4.97,137.73,4077,12,98.8,27659.11
2051-01-16,8829,109,592,16.78,10.38,367.41,3803,10,82.1,43331.68
2051-01-17,17358,136,466,19.49,5.33,458.69,3155,12,48.3,43720.44
2051-01-18,8224,102,618,14.94,13.51,282.7,5544,14,81.8,46618.22
2051-01-19,17245,89,229,14.82,8.09,522.79,3035,15,71.8,43995.76
2051-01-20,9297,285,303,10.11,11.64,545.82,3127,15,87.9,40284.39
2051-01-21,17745,128,434,18.05,4.52,418.08,3377,10,40.5,41101.02
2051-01-22,10842,283,473,10.37,6.96,262.94,4552,22,97.9,32953.27
2051-01-23,18019,68,244,13.24,9.5,325.02,3180,9,92.8,45223.58
2051-01-24,10375,104,681,11.93,7.0,188.57,4043,22,75.5,33859.93
2051-01-25,13330,144,636,10.89,13.96,580.59,5093,8,85.0,48862.77
2051-01-26,19722,292,643,11.4,5.21,126.15,3217,16,71.9,38026.15
2051-01-27,15852,104,566,19.16,11.56,120.04,5050,16,93.6,52667.35
2051-01-28,14472,127,762,14.25,14.31,163.47,3486,17,75.1,52601.94
2051-01-29,18563,266,389,9.34,4.36,127.22,3320,22,77.5,33157.28
2051-01-30,16994,204,399,19.98,12.46,323.27,2463,9,84.7,56379.0
2051-01-31,8533,89,329,18.26,10.09,354.07,2594,17,90.1,43304.42
2051-02-01,15063,183,578,18.64,12.53,499.51,2615,15,75.5,54455.17
2051-02-02,11431,247,439,17.01,3.32,571.3,3670,8,43.1,33493.4
2051-02-03,18755,56,748,11.27,11.74,327.96,5510,14,88.3,49026.66
2051-02-04,15647,79,603,18.1,10.84,574.21,2955,16,94.3,51388.15
2051-02-05,19057,187,214,8.24,11.63,508.48,4768,16,46.8,46086.73
2051-02-06,10853,284,485,7.16,11.63,185.75,5095,13,73.6,38322.44
2051-02-07,18291,175,533,12.27,3.22,394.96,3984,12,64.6,34244.94
2051-02-08,9329,90,259,12.94,12.47,441.02,4441,23,83.3,43547.47
2051-02-09,14713,266,208,12.23,11.79,440.77,4810,10,69.8,46407.13
2051-02-10,16561,154,279,12.4,5.8,575.58,4437,10,41.8,37511.7
2051-02-11,12481,280,300,18.83,5.55,385.88,3892,9,78.5,39357.48
2051-02-12,17938,211,741,9.89,13.88,427.66,4637,15,52.2,51568.85
2051-02-13,17190,256,455,8.97,8.14,380.34,5910,18,82.1,39221.62
2051-02-14,11117,84,555,19.04,3.59,228.75,3281,12,92.5,34538.24
2051-02-15,9027,177,643,14.89,6.58,390.97,3283,13,68.8,35250.55
2051-02-16,18886,225,437,9.03,6.22,571.42,5267,23,64.9,37589.98
2051-02-17,13106,133,557,15.09,6.96,238.33,2394,22,73.3,38817.41
2051-02-18,15504,224,467,15.99,3.56,253.39,3923,15,53.8,35552.37
2051-02-19,9355,199,440,17.5,8.12,572.75,5374,16,77.7,40760.91
2051-02-20,19767,90,351,12.43,14.09,290.14,5870,16,72.6,54355.42
2051-02-21,8635,51,413,9.55,12.18,352.2,4877,20,78.6,39386.15
2051-02-22,13253,192,399,13.54,11.67,399.53,4178,18,99.8,46252.95
2051-02-23,16156,257,239,15.87,13.12,557.87,3233,16,98.8,53591.43
2051-02-24,18263,55,581,9.82,14.06,211.3,2641,17,65.5,50883.82
2051-02-25,19776,179,424,16.26,4.54,142.77,3222,14,76.3,40603.25
2051-02-26,13183,143,586,19.2,14.05,200.23,4681,13,42.6,55325.52
2051-02-27,16420,131,687,9.26,5.71,520.04,2549,21,85.3,34992.47
2051-02-28,10511,117,405,15.82,3.43,130.7,4013,14,60.1,30399.32
2051-03-01,18810,96,579,17.08,8.03,243.71,3418,13,47.9,47180.13
2051-03-02,19393,284,651,18.03,13.31,136.19,4764,23,68.6,58325.0
2051-03-03,13807,165,550,14.54,8.49,484.3,4550,12,80.9,42317.07
2051-03-04,12298,85,772,12.39,12.25,388.81,3832,13,73.1,45918.68
2051-03-05,14932,89,789,10.08,8.61,579.23,2169,15,83.1,39959.2
2051-03-06,8482,213,276,15.94,10.78,245.52,3457,16,75.4,42325.65
2051-03-07,18614,157,703,8.63,13.78,469.51,3846,19,45.6,50707.77
2051-03-08,11752,145,744,15.08,10.85,553.17,4095,23,43.3,45867.03
2051-03-09,17389,225,752,12.15,13.69,150.44,2356,12,57.5,52165.88
2051-03-10,13063,296,355,14.89,8.62,227.53,4538,14,97.5,41553.26
2051-03-11,10526,215,222,13.44,9.1,143.38,3842,21,60.8,38393.58
2051-03-12,11345,270,779,11.88,11.26,533.97,5732,14,69.4,43704.26
2051-03-13,15535,76,408,17.25,4.25,157.37,4287,11,52.0,37258.67
2051-03-14,13350,192,265,7.53,8.45,537.9,5928,23,86.0,35222.34
2051-03-15,9094,60,767,5.03,4.99,323.93,5407,16,49.2,23364.38
2051-03-16,15213,129,781,6.74,7.0,375.71,4942,15,65.1,33861.71
2051-03-17,14632,146,723,13.84,8.99,219.79,5172,17,57.4,42886.4
2051-03-18,11066,88,598,11.8,4.73,489.42,4775,20,77.5,30783.31
2051-03-19,11889,160,790,17.1,7.11,533.34,5935,14,89.8,41136.63
2051-03-20,18155,200,274,8.62,4.12,239.25,5016,8,41.5,31639.06
2051-03-21,16133,95,227,7.9,3.33,342.6,5640,19,60.6,27841.11
2051-03-22,15054,76,322,16.4,5.22,210.88,2292,15,79.8,37808.78
2051-03-23,14703,200,451,18.15,3.66,438.68,4948,22,56.6,37399.32
2051-03-24,13047,258,671,15.66,6.45,296.31,3018,22,47.1,39012.7
2051-03-25,17700,176,564,11.74,8.25,553.33,3327,8,77.2,42796.02
2051-03-26,10064,283,718,15.28,10.81,591.58,3488,9,60.0,44948.46
2051-03-27,14688,155,350,17.32,7.03,124.35,2776,21,61.0,41615.46
2051-03-28,14205,249,526,19.15,3.51,117.3,5867,9,52.9,37072.69
2051-03-29,10684,213,557,5.74,7.54,428.94,2503,16,66.7,30127.66
2051-03-30,15429,116,418,7.25,10.58,186.67,3779,10,80.3,39746.51
2051-03-31,18427,223,631,18.75,13.74,574.99,2815,13,91.0,59872.8
2051-04-01,18190,210,398,11.37,3.25,378.36,4983,20,51.1,33184.19
2051-04-02,14463,104,289,19.13,11.23,144.49,3501,16,86.1,50438.88
2051-04-03,11819,138,267,11.88,3.72,541.77,3592,16,59.5,29263.73
2051-04-04,12087,282,516,19.68,13.8,109.59,4780,12,48.3,54366.31
2051-04-05,12244,235,464,5.86,12.74,214.27,4383,20,76.0,40202.12
2051-04-06,14180,275,314,5.27,3.46,413.8,3321,19,48.3,24870.6
2051-04-07,10380,148,315,15.5,13.68,101.69,4026,22,40.7,48281.47
2051-04-08,9605,279,338,12.95,7.27,462.65,5527,16,71.0,35058.91
2051-04-09,10716,288,389,5.61,6.76,163.09,4619,9,90.9,27819.68
2051-04-10,16589,77,243,15.84,8.58,373.52,3389,13,75.7,44879.54
2051-04-11,8746,205,372,11.62,13.99,460.65,2556,22,60.1,45147.3
2051-04-12,9330,182,393,10.6,13.59,563.8,4880,14,69.9,44233.2
2051-04-13,10988,203,280,18.35,14.19,412.41,2370,17,68.0,53098.96
2051-04-14,8023,122,539,15.29,7.17,144.9,4775,12,50.6,34921.57
2051-04-15,17582,185,437,16.78,9.95,515.04,3064,23,40.4,49983.07
2051-04-16,12190,109,634,17.93,5.71,117.02,2913,14,47.5,38158.03
2051-04-17,13557,155,534,5.25,14.32,432.65,5102,15,73.4,44069.63
2051-04-18,19410,173,642,11.14,6.81,116.42,2791,9,70.5,40106.29
2051-04-19,11034,147,290,12.01,6.13,471.55,5243,8,67.1,32961.02
2051-04-20,17881,151,511,14.7,14.29,444.0,3255,23,60.1,56049.97
2051-04-21,10376,232,390,8.04,8.62,349.47,5027,18,72.2,33412.04
2051-04-22,14816,190,636,9.9,10.34,438.82,2870,11,75.4,42413.68
